"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
3791,43.1,43.1,56.9,"Zuoz (GR)","La popolazione di Zuoz respinge l'Iniziativa sull'alimentazione con il 56,9 per cento. Divergenza: Zuoz dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Zuoz_COA.svg/250px-CHE_Zuoz_COA.svg.png"
3792,76.6,76.6,23.4,"Bregaglia (GR)","A Bregaglia, l'Iniziativa sull'alimentazione è stata approvata con il 76,6 per cento. Bregaglia approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bregaglia_COA.svg/250px-CHE_Bregaglia_COA.svg.png"
3804,67.6,67.6,32.4,"Buseno (GR)","Sì all'Iniziativa sull'alimentazione a Buseno, con il 67,6 per cento di voti favorevoli. Buseno approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Buseno_COA.svg/250px-CHE_Buseno_COA.svg.png"
3805,86.8,86.8,13.2,"Castaneda (GR)","A Castaneda l'Iniziativa sull'alimentazione è stata approvata con il 86,8 per cento. Castaneda approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Castaneda_COA.svg/250px-CHE_Castaneda_COA.svg.png"
3808,32.2,32.2,67.8,"Rossa (GR)","A Rossa l'Iniziativa sull'alimentazione non ottiene la maggioranza: 67,8 per cento di no. Divergenza: Rossa dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rossa_COA.svg/250px-CHE_Rossa_COA.svg.png"
3810,35.7,35.7,64.3,"Santa Maria in Calanca (GR)","A Santa Maria in Calanca l'Iniziativa sull'alimentazione è stata respinta con il 64,3 per cento. Divergenza: Santa Maria in Calanca dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Santa_Maria_in_Calanca_COA.svg/250px-CHE_Santa_Maria_in_Calanca_COA.svg.png"
3821,94.9,94.9,5.1,"Lostallo (GR)","La popolazione di Lostallo approva l'Iniziativa sull'alimentazione con il 94,9 per cento. Lostallo approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Lostallo_COA.svg/250px-CHE_Lostallo_COA.svg.png"
3822,27.9,27.9,72.1,"Mesocco (GR)","A Mesocco l'Iniziativa sull'alimentazione è stata respinta con il 72,1 per cento. Divergenza: Mesocco dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Mesocco_COA.svg/250px-CHE_Mesocco_COA.svg.png"
3823,70.4,70.4,29.6,"Soazza (GR)","Sì all'Iniziativa sull'alimentazione a Soazza con il 70,4 per cento. Soazza approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Soazza_COA.svg/250px-CHE_Soazza_COA.svg.png"
3831,47.1,47.1,52.9,"Cama (GR)","A Cama l'Iniziativa sull'alimentazione è stata respinta con il 52,9 per cento. Divergenza: Cama dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Cama_COA.svg/250px-CHE_Cama_COA.svg.png"
3832,9.6,9.6,90.4,"Grono (GR)","Con il 90,4 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Grono. Divergenza: Grono dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Grono_COA.svg/250px-CHE_Grono_COA.svg.png"
3834,89.7,89.7,10.3,"Roveredo (GR)","Sì all'Iniziativa sull'alimentazione a Roveredo GR, con il 89,7 per cento di voti favorevoli. Roveredo GR approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Roveredo_COA.svg/250px-CHE_Roveredo_COA.svg.png"
3835,5.5,5.5,94.5,"San Vittore (GR)","A San Vittore l'Iniziativa sull'alimentazione è stata respinta con il 94,5 per cento. Divergenza: San Vittore dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_San_Vittore_COA.svg/250px-CHE_San_Vittore_COA.svg.png"
3837,35.7,35.7,64.3,"Calanca (GR)","La popolazione di Calanca respinge l'Iniziativa sull'alimentazione con il 64,3 per cento. Divergenza: Calanca dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Calanca_GR_COA.svg/250px-CHE_Calanca_GR_COA.svg.png"
3847,37.1,37.1,62.9,"Val Müstair (GR)","A Val Müstair, l'Iniziativa sull'alimentazione è stata respinta con il 62,9 per cento. Divergenza: Val Müstair dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/M%C3%BCnstertal_nach_S%C3%BCden.jpg/960px-M%C3%BCnstertal_nach_S%C3%BCden.jpg"
3851,41.4,41.4,58.6,"Davos (GR)","La popolazione di Davos respinge l'Iniziativa sull'alimentazione con il 58,6 per cento. Divergenza: Davos dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Davos_COA.svg/250px-CHE_Davos_COA.svg.png"
3861,56.3,56.3,43.7,"Fideris (GR)","Sì all'Iniziativa sull'alimentazione a Fideris, con il 56,3 per cento di voti favorevoli. Fideris approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Fideris_COA.svg/250px-CHE_Fideris_COA.svg.png"
3862,43.9,43.9,56.1,"Furna (GR)","A Furna l'Iniziativa sull'alimentazione non ottiene la maggioranza: 56,1 per cento di no. Divergenza: Furna dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Furna_COA.svg/250px-CHE_Furna_COA.svg.png"
3863,10,10,90,"Jenaz (GR)","A Jenaz l'Iniziativa sull'alimentazione è stata respinta con il 90 per cento. Divergenza: Jenaz dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Jenaz_COA.svg/250px-CHE_Jenaz_COA.svg.png"
3871,60.3,60.3,39.7,"Klosters-Serneus (GR)","A Klosters-Serneus, l'Iniziativa sull'alimentazione è stata approvata con il 60,3 per cento. Klosters-Serneus approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Klosters-Serneus_COA.svg/250px-CHE_Klosters-Serneus_COA.svg.png"
3881,52.3,52.3,47.7,"Conters im Prättigau (GR)","A Conters im Prättigau, l'Iniziativa sull'alimentazione è stata approvata con il 52,3 per cento. Conters im Prättigau approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Conters_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Conters_im_Pr%C3%A4ttigau_COA.svg.png"
3882,7.7,7.7,92.3,"Küblis (GR)","A Küblis l'Iniziativa sull'alimentazione non ottiene la maggioranza: 92,3 per cento di no. Divergenza: Küblis dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_K%C3%BCblis_COA.svg/250px-CHE_K%C3%BCblis_COA.svg.png"
3891,61.4,61.4,38.6,"Luzein (GR)","Sì all'Iniziativa sull'alimentazione a Luzein, con il 61,4 per cento di voti favorevoli. Luzein approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Luzein_COA.svg/250px-CHE_Luzein_COA.svg.png"
3901,71,71,29,"Coira (GR)","A Coira, l'Iniziativa sull'alimentazione è stata approvata con il 71 per cento. Coira approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Chur_COA.svg/250px-CHE_Chur_COA.svg.png"
3911,86.6,86.6,13.4,"Churwalden (GR)","A Churwalden, l'Iniziativa sull'alimentazione è stata approvata con il 86,6 per cento. Churwalden approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Churwalden_COA.svg/960px-CHE_Churwalden_COA.svg.png"
3921,2.7,2.7,97.3,"Arosa (GR)","Con il 97,3 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Arosa. Divergenza: Arosa dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Arosa_COA.svg/250px-CHE_Arosa_COA.svg.png"
3945,8.3,8.3,91.7,"Trimmis (GR)","Con il 91,7 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Trimmis. Divergenza: Trimmis dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Trimmis_COA.svg/250px-CHE_Trimmis_COA.svg.png"
3946,95.7,95.7,4.3,"Untervaz (GR)","Sì all'Iniziativa sull'alimentazione a Untervaz con il 95,7 per cento. Untervaz approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Untervaz_COA.svg/250px-CHE_Untervaz_COA.svg.png"
3947,23.6,23.6,76.4,"Zizers (GR)","Con il 76,4 per cento dei voti, Zizers ha respinto l'Iniziativa sull'alimentazione. Divergenza: Zizers dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Zizers_COA.svg/250px-CHE_Zizers_COA.svg.png"
3951,17.8,17.8,82.2,"Fläsch (GR)","A Fläsch l'Iniziativa sull'alimentazione è stata respinta con il 82,2 per cento. Divergenza: Fläsch dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Fl%C3%A4sch_COA.svg/250px-CHE_Fl%C3%A4sch_COA.svg.png"
3952,28.1,28.1,71.9,"Jenins (GR)","A Jenins l'Iniziativa sull'alimentazione non ottiene la maggioranza: 71,9 per cento di no. Divergenza: Jenins dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Jenins_COA.svg/250px-CHE_Jenins_COA.svg.png"
3953,24.2,24.2,75.8,"Maienfeld (GR)","A Maienfeld, l'Iniziativa sull'alimentazione è stata respinta con il 75,8 per cento. Divergenza: Maienfeld dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Maienfeld_COA.svg/250px-CHE_Maienfeld_COA.svg.png"
3954,9.7,9.7,90.3,"Malans (GR)","A Malans l'Iniziativa sull'alimentazione è stata respinta con il 90,3 per cento. Divergenza: Malans dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Malans_COA.svg/250px-CHE_Malans_COA.svg.png"
3955,44.1,44.1,55.9,"Landquart (GR)","La popolazione di Landquart respinge l'Iniziativa sull'alimentazione con il 55,9 per cento. Divergenza: Landquart dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Landquart_COA.svg/250px-CHE_Landquart_COA.svg.png"
3961,51.3,51.3,48.7,"Grüsch (GR)","A Grüsch, l'Iniziativa sull'alimentazione è approvata con il 51,3 per cento. Grüsch approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Gr%C3%BCsch_COA.svg/250px-CHE_Gr%C3%BCsch_COA.svg.png"
3962,27,27,73,"Schiers (GR)","A Schiers l'Iniziativa sull'alimentazione non ottiene la maggioranza: 73 per cento di no. Divergenza: Schiers dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Schiers_COA.svg/250px-CHE_Schiers_COA.svg.png"
3972,0.7,0.7,99.3,"Seewis im Prättigau (GR)","A Seewis im Prättigau l'Iniziativa sull'alimentazione è stata respinta con il 99,3 per cento. Il tasso più alto di no all'Iniziativa sull'alimentazione nel cantone Grigioni è a Seewis im Prättigau.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg.png"
3981,53.9,53.9,46.1,"Breil/Brigels (GR)","A Breil/Brigels l'Iniziativa sull'alimentazione è stata approvata con il 53,9 per cento. Breil/Brigels approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Breil_Brigels_COA.svg/250px-CHE_Breil_Brigels_COA.svg.png"
3982,3.2,3.2,96.8,"Disentis/Mustér (GR)","Con il 96,8 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Disentis/Mustér. Divergenza: Disentis/Mustér dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Disentis_Muster_COA.svg/250px-CHE_Disentis_Muster_COA.svg.png"
3983,56.9,56.9,43.1,"Medel (Lucmagn) (GR)","A Medel (Lucmagn), l'Iniziativa sull'alimentazione è approvata con il 56,9 per cento. Medel (Lucmagn) approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Medel_%28Lucmagn%29_COA.svg/250px-CHE_Medel_%28Lucmagn%29_COA.svg.png"
3985,40.9,40.9,59.1,"Sumvitg (GR)","Con il 59,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Sumvitg. Divergenza: Sumvitg dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/CHE_Sumvitg_COA.svg/250px-CHE_Sumvitg_COA.svg.png"
3986,43.9,43.9,56.1,"Tujetsch (GR)","La popolazione di Tujetsch respinge l'Iniziativa sull'alimentazione con il 56,1 per cento. Divergenza: Tujetsch dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Tujetsch_COA.svg/250px-CHE_Tujetsch_COA.svg.png"
3987,54.6,54.6,45.4,"Trun (GR)","Sì all'Iniziativa sull'alimentazione a Trun, con il 54,6 per cento di voti favorevoli. Trun approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Trun_COA.svg/250px-CHE_Trun_COA.svg.png"
3988,75.1,75.1,24.9,"Obersaxen Mundaun (GR)","A Obersaxen Mundaun, l'Iniziativa sull'alimentazione è approvata con il 75,1 per cento. Obersaxen Mundaun approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Obersaxen_Mundaun_COA.svg/250px-CHE_Obersaxen_Mundaun_COA.svg.png"
4001,50.5,50.5,49.5,"Aarau (AG)","A Aarau, l'Iniziativa sull'alimentazione è approvata con il 50,5 per cento. Aarau dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Aarau_corporate_design_COA.svg/960px-CHE_Aarau_corporate_design_COA.svg.png"
4002,12.4,12.4,87.6,"Biberstein (AG)","La popolazione di Biberstein respinge l'Iniziativa sull'alimentazione con il 87,6 per cento. Sia Biberstein che il cantone Argovia hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Biberstein_COA.svg/330px-CHE_Biberstein_COA.svg.png"
4003,29.8,29.8,70.2,"Buchs (AG)","A Buchs AG l'Iniziativa sull'alimentazione non ottiene la maggioranza: 70,2 per cento di no. Sia Buchs AG che il cantone Argovia hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Wappen_Buchs_AG.svg/330px-Wappen_Buchs_AG.svg.png"
4004,15,15,85,"Densbüren (AG)","A Densbüren, l'Iniziativa sull'alimentazione è stata respinta con il 85 per cento. Sia Densbüren che il cantone Argovia hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Wappen_Densb%C3%BCren.svg/330px-Wappen_Densb%C3%BCren.svg.png"
4005,82.9,82.9,17.1,"Erlinsbach (AG)","A Erlinsbach AG l'Iniziativa sull'alimentazione è stata approvata con il 82,9 per cento. Erlinsbach AG dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Erlinsbach_AG_COA.svg/330px-CHE_Erlinsbach_AG_COA.svg.png"
4006,33.6,33.6,66.4,"Gränichen (AG)","La popolazione di Gränichen respinge l'Iniziativa sull'alimentazione con il 66,4 per cento. Sia Gränichen che il cantone Argovia hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Gr%C3%A4nichen_AG_COA.svg/330px-CHE_Gr%C3%A4nichen_AG_COA.svg.png"
4007,42.8,42.8,57.2,"Hirschthal (AG)","La popolazione di Hirschthal respinge l'Iniziativa sull'alimentazione con il 57,2 per cento. Sia Hirschthal che il cantone Argovia hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Wappen_Hirschthal_AG.svg/330px-Wappen_Hirschthal_AG.svg.png"
4008,53.5,53.5,46.5,"Küttigen (AG)","Sì all'Iniziativa sull'alimentazione a Küttigen con il 53,5 per cento. Küttigen dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_K%C3%BCttigen_COA.svg/330px-CHE_K%C3%BCttigen_COA.svg.png"
4009,75.7,75.7,24.3,"Muhen (AG)","A Muhen, l'Iniziativa sull'alimentazione è stata approvata con il 75,7 per cento. Muhen dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Wappen_Muhen_AG.svg/330px-Wappen_Muhen_AG.svg.png"
4010,89.6,89.6,10.4,"Oberentfelden (AG)","La popolazione di Oberentfelden approva l'Iniziativa sull'alimentazione con il 89,6 per cento. Oberentfelden dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Wappen_Oberentfelden_AG.svg/330px-Wappen_Oberentfelden_AG.svg.png"
4012,64.8,64.8,35.2,"Suhr (AG)","La popolazione di Suhr approva l'Iniziativa sull'alimentazione con il 64,8 per cento. Suhr dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Wappen_Suhr_AG.svg/330px-Wappen_Suhr_AG.svg.png"
4013,54.2,54.2,45.8,"Unterentfelden (AG)","A Unterentfelden, l'Iniziativa sull'alimentazione è stata approvata con il 54,2 per cento. Unterentfelden dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Unterentfelden_COA.svg/330px-CHE_Unterentfelden_COA.svg.png"
4021,78.5,78.5,21.5,"Baden (AG)","La popolazione di Baden approva l'Iniziativa sull'alimentazione con il 78,5 per cento. Baden dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Baden_AG_COA.svg/500px-CHE_Baden_AG_COA.svg.png"
4022,69.8,69.8,30.2,"Bellikon (AG)","Sì all'Iniziativa sull'alimentazione a Bellikon: 69,8 per cento. Bellikon dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Bellikon_COA.svg/330px-CHE_Bellikon_COA.svg.png"
4023,54.6,54.6,45.4,"Bergdietikon (AG)","A Bergdietikon, l'Iniziativa sull'alimentazione è approvata con il 54,6 per cento. Bergdietikon dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Bergdietikon_COA.svg/330px-CHE_Bergdietikon_COA.svg.png"
4024,36.4,36.4,63.6,"Birmenstorf (AG)","Con il 63,6 per cento dei voti, Birmenstorf AG ha respinto l'Iniziativa sull'alimentazione. Sia Birmenstorf AG che il cantone Argovia hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Birmenstorf_COA.svg/330px-CHE_Birmenstorf_COA.svg.png"
4026,57.7,57.7,42.3,"Ennetbaden (AG)","Sì all'Iniziativa sull'alimentazione a Ennetbaden, con il 57,7 per cento di voti favorevoli. Ennetbaden dice sì all'Iniziativa sull'alimentazione, il cantone Argovia dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/CHE_Ennetbaden_COA.svg/500px-CHE_Ennetbaden_COA.svg.png"
