"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
3733,2.2,2.2,97.8,"Tamins (GR)","A Tamins l'Iniziativa sulla neutralità non ottiene la maggioranza: 97,8 per cento di no. Sia Tamins che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Tamins_COA.svg/250px-CHE_Tamins_COA.svg.png"
3734,23.3,23.3,76.7,"Trin (GR)","A Trin l'Iniziativa sulla neutralità è stata respinta con il 76,7 per cento. Sia Trin che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Trin_COA.svg/250px-CHE_Trin_COA.svg.png"
3746,54,54,46,"Zernez (GR)","Sì all'Iniziativa sulla neutralità a Zernez con il 54 per cento. Zernez dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Zernez_COA.svg/250px-CHE_Zernez_COA.svg.png"
3752,40.5,40.5,59.5,"Samnaun (GR)","Con il 59,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Samnaun. Sia Samnaun che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Samnaun_COA.svg/250px-CHE_Samnaun_COA.svg.png"
3762,78.7,78.7,21.3,"Scuol (GR)","Sì all'Iniziativa sulla neutralità a Scuol: 78,7 per cento. Scuol dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Scuol_COA.svg/250px-CHE_Scuol_COA.svg.png"
3764,88.1,88.1,11.9,"Valsot (GR)","A Valsot, l'Iniziativa sulla neutralità è approvata con il 88,1 per cento. Valsot dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Valsot_COA.svg/250px-CHE_Valsot_COA.svg.png"
3781,62.9,62.9,37.1,"Bever (GR)","A Bever l'Iniziativa sulla neutralità è stata approvata con il 62,9 per cento. Bever dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Bever_COA.svg/250px-CHE_Bever_COA.svg.png"
3782,40.2,40.2,59.8,"Celerina/Schlarigna (GR)","A Celerina/Schlarigna l'Iniziativa sulla neutralità non ottiene la maggioranza: 59,8 per cento di no. Sia Celerina/Schlarigna che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Celerina-Schlarigna_COA.svg/250px-CHE_Celerina-Schlarigna_COA.svg.png"
3783,90,90,10,"Madulain (GR)","Sì all'Iniziativa sulla neutralità a Madulain con il 90 per cento. Madulain dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Madulain_COA.svg/250px-CHE_Madulain_COA.svg.png"
3784,36.6,36.6,63.4,"Pontresina (GR)","La popolazione di Pontresina respinge l'Iniziativa sulla neutralità con il 63,4 per cento. Sia Pontresina che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/CHE_Pontresina_COA.svg/250px-CHE_Pontresina_COA.svg.png"
3785,0.8,0.8,99.2,"La Punt-Chamues-ch (GR)","A La Punt-Chamues-ch, l'Iniziativa sulla neutralità è stata respinta con il 99,2 per cento. Il tasso più alto di no all'Iniziativa sulla neutralità nel cantone Grigioni è a La Punt-Chamues-ch.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_La_Punt_Chamues-ch_COA.svg/250px-CHE_La_Punt_Chamues-ch_COA.svg.png"
3786,85.4,85.4,14.6,"Samedan (GR)","Sì all'Iniziativa sulla neutralità a Samedan con il 85,4 per cento. Samedan dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Samedan_COA.svg/250px-CHE_Samedan_COA.svg.png"
3787,61.3,61.3,38.7,"St. Moritz (GR)","Sì all'Iniziativa sulla neutralità a St. Moritz: 61,3 per cento. St. Moritz dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_St_Moritz_COA.svg/250px-CHE_St_Moritz_COA.svg.png"
3788,52.8,52.8,47.2,"S-chanf (GR)","Sì all'Iniziativa sulla neutralità a S-chanf con il 52,8 per cento. S-chanf dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_S-chanf_COA.svg/250px-CHE_S-chanf_COA.svg.png"
3789,69.8,69.8,30.2,"Sils im Engadin/Segl (GR)","A Sils im Engadin/Segl, l'Iniziativa sulla neutralità è approvata con il 69,8 per cento. Sils im Engadin/Segl dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Sils_im_Engadin_Segl_COA.svg/960px-CHE_Sils_im_Engadin_Segl_COA.svg.png"
3790,22.2,22.2,77.8,"Silvaplana (GR)","A Silvaplana l'Iniziativa sulla neutralità non ottiene la maggioranza: 77,8 per cento di no. Sia Silvaplana che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Silvaplana_COA.svg/250px-CHE_Silvaplana_COA.svg.png"
3791,11.2,11.2,88.8,"Zuoz (GR)","La popolazione di Zuoz respinge l'Iniziativa sulla neutralità con il 88,8 per cento. Sia Zuoz che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Zuoz_COA.svg/250px-CHE_Zuoz_COA.svg.png"
3792,77.7,77.7,22.3,"Bregaglia (GR)","A Bregaglia, l'Iniziativa sulla neutralità è stata approvata con il 77,7 per cento. Bregaglia dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bregaglia_COA.svg/250px-CHE_Bregaglia_COA.svg.png"
3804,42.7,42.7,57.3,"Buseno (GR)","La popolazione di Buseno respinge l'Iniziativa sulla neutralità con il 57,3 per cento. Sia Buseno che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Buseno_COA.svg/250px-CHE_Buseno_COA.svg.png"
3805,75.3,75.3,24.7,"Castaneda (GR)","A Castaneda l'Iniziativa sulla neutralità è stata approvata con il 75,3 per cento. Castaneda dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Castaneda_COA.svg/250px-CHE_Castaneda_COA.svg.png"
3808,46.6,46.6,53.4,"Rossa (GR)","A Rossa l'Iniziativa sulla neutralità non ottiene la maggioranza: 53,4 per cento di no. Sia Rossa che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rossa_COA.svg/250px-CHE_Rossa_COA.svg.png"
3810,52.3,52.3,47.7,"Santa Maria in Calanca (GR)","La popolazione di Santa Maria in Calanca approva l'Iniziativa sulla neutralità con il 52,3 per cento. Santa Maria in Calanca dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Santa_Maria_in_Calanca_COA.svg/250px-CHE_Santa_Maria_in_Calanca_COA.svg.png"
3821,67.7,67.7,32.3,"Lostallo (GR)","La popolazione di Lostallo approva l'Iniziativa sulla neutralità con il 67,7 per cento. Lostallo dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Lostallo_COA.svg/250px-CHE_Lostallo_COA.svg.png"
3822,63.4,63.4,36.6,"Mesocco (GR)","La popolazione di Mesocco approva l'Iniziativa sulla neutralità con il 63,4 per cento. Mesocco dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Mesocco_COA.svg/250px-CHE_Mesocco_COA.svg.png"
3823,61,61,39,"Soazza (GR)","Sì all'Iniziativa sulla neutralità a Soazza con il 61 per cento. Soazza dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Soazza_COA.svg/250px-CHE_Soazza_COA.svg.png"
3831,94.7,94.7,5.3,"Cama (GR)","La popolazione di Cama approva l'Iniziativa sulla neutralità con il 94,7 per cento. Cama dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Cama_COA.svg/250px-CHE_Cama_COA.svg.png"
3832,21.6,21.6,78.4,"Grono (GR)","Con il 78,4 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Grono. Sia Grono che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Grono_COA.svg/250px-CHE_Grono_COA.svg.png"
3834,44.6,44.6,55.4,"Roveredo (GR)","La popolazione di Roveredo GR respinge l'Iniziativa sulla neutralità con il 55,4 per cento. Sia Roveredo GR che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Roveredo_COA.svg/250px-CHE_Roveredo_COA.svg.png"
3835,63,63,37,"San Vittore (GR)","La popolazione di San Vittore approva l'Iniziativa sulla neutralità con il 63 per cento. San Vittore dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_San_Vittore_COA.svg/250px-CHE_San_Vittore_COA.svg.png"
3837,64.2,64.2,35.8,"Calanca (GR)","Sì all'Iniziativa sulla neutralità a Calanca, con il 64,2 per cento di voti favorevoli. Calanca dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Calanca_GR_COA.svg/250px-CHE_Calanca_GR_COA.svg.png"
3847,45.8,45.8,54.2,"Val Müstair (GR)","A Val Müstair, l'Iniziativa sulla neutralità è stata respinta con il 54,2 per cento. Sia Val Müstair che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/M%C3%BCnstertal_nach_S%C3%BCden.jpg/960px-M%C3%BCnstertal_nach_S%C3%BCden.jpg"
3851,8.4,8.4,91.6,"Davos (GR)","La popolazione di Davos respinge l'Iniziativa sulla neutralità con il 91,6 per cento. Sia Davos che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Davos_COA.svg/250px-CHE_Davos_COA.svg.png"
3861,20.9,20.9,79.1,"Fideris (GR)","La popolazione di Fideris respinge l'Iniziativa sulla neutralità con il 79,1 per cento. Sia Fideris che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Fideris_COA.svg/250px-CHE_Fideris_COA.svg.png"
3862,30.2,30.2,69.8,"Furna (GR)","A Furna l'Iniziativa sulla neutralità non ottiene la maggioranza: 69,8 per cento di no. Sia Furna che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Furna_COA.svg/250px-CHE_Furna_COA.svg.png"
3863,46.3,46.3,53.7,"Jenaz (GR)","A Jenaz l'Iniziativa sulla neutralità è stata respinta con il 53,7 per cento. Sia Jenaz che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Jenaz_COA.svg/250px-CHE_Jenaz_COA.svg.png"
3871,62.3,62.3,37.7,"Klosters-Serneus (GR)","A Klosters-Serneus, l'Iniziativa sulla neutralità è stata approvata con il 62,3 per cento. Klosters-Serneus dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Klosters-Serneus_COA.svg/250px-CHE_Klosters-Serneus_COA.svg.png"
3881,54.4,54.4,45.6,"Conters im Prättigau (GR)","A Conters im Prättigau, l'Iniziativa sulla neutralità è stata approvata con il 54,4 per cento. Conters im Prättigau dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Conters_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Conters_im_Pr%C3%A4ttigau_COA.svg.png"
3882,51.6,51.6,48.4,"Küblis (GR)","Sì all'Iniziativa sulla neutralità a Küblis con il 51,6 per cento. Küblis dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_K%C3%BCblis_COA.svg/250px-CHE_K%C3%BCblis_COA.svg.png"
3891,25.7,25.7,74.3,"Luzein (GR)","La popolazione di Luzein respinge l'Iniziativa sulla neutralità con il 74,3 per cento. Sia Luzein che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Luzein_COA.svg/250px-CHE_Luzein_COA.svg.png"
3901,41.3,41.3,58.7,"Coira (GR)","La popolazione di Coira respinge l'Iniziativa sulla neutralità con il 58,7 per cento. Sia Coira che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Chur_COA.svg/250px-CHE_Chur_COA.svg.png"
3911,27.6,27.6,72.4,"Churwalden (GR)","La popolazione di Churwalden respinge l'Iniziativa sulla neutralità con il 72,4 per cento. Sia Churwalden che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Churwalden_COA.svg/960px-CHE_Churwalden_COA.svg.png"
3921,75,75,25,"Arosa (GR)","Sì all'Iniziativa sulla neutralità a Arosa: 75 per cento. Arosa dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Arosa_COA.svg/250px-CHE_Arosa_COA.svg.png"
3945,21.1,21.1,78.9,"Trimmis (GR)","Con il 78,9 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Trimmis. Sia Trimmis che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Trimmis_COA.svg/250px-CHE_Trimmis_COA.svg.png"
3946,80.3,80.3,19.7,"Untervaz (GR)","Sì all'Iniziativa sulla neutralità a Untervaz con il 80,3 per cento. Untervaz dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Untervaz_COA.svg/250px-CHE_Untervaz_COA.svg.png"
3947,39.1,39.1,60.9,"Zizers (GR)","Con il 60,9 per cento dei voti, Zizers ha respinto l'Iniziativa sulla neutralità. Sia Zizers che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Zizers_COA.svg/250px-CHE_Zizers_COA.svg.png"
3951,46.5,46.5,53.5,"Fläsch (GR)","A Fläsch l'Iniziativa sulla neutralità è stata respinta con il 53,5 per cento. Sia Fläsch che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Fl%C3%A4sch_COA.svg/250px-CHE_Fl%C3%A4sch_COA.svg.png"
3952,29.5,29.5,70.5,"Jenins (GR)","A Jenins l'Iniziativa sulla neutralità non ottiene la maggioranza: 70,5 per cento di no. Sia Jenins che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Jenins_COA.svg/250px-CHE_Jenins_COA.svg.png"
3953,40.6,40.6,59.4,"Maienfeld (GR)","A Maienfeld, l'Iniziativa sulla neutralità è stata respinta con il 59,4 per cento. Sia Maienfeld che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Maienfeld_COA.svg/250px-CHE_Maienfeld_COA.svg.png"
3954,45.6,45.6,54.4,"Malans (GR)","A Malans l'Iniziativa sulla neutralità è stata respinta con il 54,4 per cento. Sia Malans che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Malans_COA.svg/250px-CHE_Malans_COA.svg.png"
3955,53.9,53.9,46.1,"Landquart (GR)","Sì all'Iniziativa sulla neutralità a Landquart, con il 53,9 per cento di voti favorevoli. Landquart dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Landquart_COA.svg/250px-CHE_Landquart_COA.svg.png"
3961,61,61,39,"Grüsch (GR)","A Grüsch, l'Iniziativa sulla neutralità è approvata con il 61 per cento. Grüsch dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Gr%C3%BCsch_COA.svg/250px-CHE_Gr%C3%BCsch_COA.svg.png"
3962,41,41,59,"Schiers (GR)","A Schiers l'Iniziativa sulla neutralità non ottiene la maggioranza: 59 per cento di no. Sia Schiers che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Schiers_COA.svg/250px-CHE_Schiers_COA.svg.png"
3972,42.7,42.7,57.3,"Seewis im Prättigau (GR)","A Seewis im Prättigau l'Iniziativa sulla neutralità è stata respinta con il 57,3 per cento. Sia Seewis im Prättigau che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg.png"
3981,67.9,67.9,32.1,"Breil/Brigels (GR)","A Breil/Brigels l'Iniziativa sulla neutralità è stata approvata con il 67,9 per cento. Breil/Brigels dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Breil_Brigels_COA.svg/250px-CHE_Breil_Brigels_COA.svg.png"
3982,7.2,7.2,92.8,"Disentis/Mustér (GR)","Con il 92,8 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Disentis/Mustér. Sia Disentis/Mustér che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Disentis_Muster_COA.svg/250px-CHE_Disentis_Muster_COA.svg.png"
3983,57.5,57.5,42.5,"Medel (Lucmagn) (GR)","A Medel (Lucmagn), l'Iniziativa sulla neutralità è approvata con il 57,5 per cento. Medel (Lucmagn) dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Medel_%28Lucmagn%29_COA.svg/250px-CHE_Medel_%28Lucmagn%29_COA.svg.png"
3985,27.5,27.5,72.5,"Sumvitg (GR)","Con il 72,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Sumvitg. Sia Sumvitg che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/CHE_Sumvitg_COA.svg/250px-CHE_Sumvitg_COA.svg.png"
3986,52,52,48,"Tujetsch (GR)","A Tujetsch, l'Iniziativa sulla neutralità è stata approvata con il 52 per cento. Tujetsch dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Tujetsch_COA.svg/250px-CHE_Tujetsch_COA.svg.png"
3987,4.1,4.1,95.9,"Trun (GR)","La popolazione di Trun respinge l'Iniziativa sulla neutralità con il 95,9 per cento. Sia Trun che il cantone Grigioni hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Trun_COA.svg/250px-CHE_Trun_COA.svg.png"
3988,82.7,82.7,17.3,"Obersaxen Mundaun (GR)","A Obersaxen Mundaun, l'Iniziativa sulla neutralità è approvata con il 82,7 per cento. Obersaxen Mundaun dice sì all'Iniziativa sulla neutralità, il cantone Grigioni dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Obersaxen_Mundaun_COA.svg/250px-CHE_Obersaxen_Mundaun_COA.svg.png"
4001,78.4,78.4,21.6,"Aarau (AG)","A Aarau, l'Iniziativa sulla neutralità è approvata con il 78,4 per cento. Aarau approva l'Iniziativa sulla neutralità, così come il cantone Argovia.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Aarau_corporate_design_COA.svg/960px-CHE_Aarau_corporate_design_COA.svg.png"
4002,67.8,67.8,32.2,"Biberstein (AG)","Sì all'Iniziativa sulla neutralità a Biberstein, con il 67,8 per cento di voti favorevoli. Biberstein approva l'Iniziativa sulla neutralità, così come il cantone Argovia.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Biberstein_COA.svg/330px-CHE_Biberstein_COA.svg.png"
4003,59.9,59.9,40.1,"Buchs (AG)","Sì all'Iniziativa sulla neutralità a Buchs AG con il 59,9 per cento. Buchs AG approva l'Iniziativa sulla neutralità, così come il cantone Argovia.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Wappen_Buchs_AG.svg/330px-Wappen_Buchs_AG.svg.png"
